text,label
Aflutter gugup,1
"Perasaan cemas yang berdekatan adalah cemas, berpikir jujur, jujur, sangat lelah, capeeeee, tempat berikutnya, Anda mengatakan ya, ya, ya",1
Sangat gelisah sendiri gelisah,1
celaka kesengsaraan kesal gelisah,1
Cemas hati yang keras hati,1
sekarat cemas,1
"Tanyarl suka Gateng pada jam 9, mencegah kegelisahan",1
"Di pagi hari saya khawatir bahwa saya gugup, saya berpikir tentang mual, saya gemetar perut saya, saya takut bahwa saya pikir saya takut menjadi takut",1
Jadi saya senang khawatir tentang istirahat,1
"Percaya dalam mencintai kecemasan kelalaiannya, waktu yang hilang jatuh",1
level level tinggi mengabaikan dengan cemas,1
Pokoknya Janani tumbuh khawatir tentang kecemasannya,1
"Aflutter Happy, saya suka menjadi gugup",1
ya keringat dingin keringat,1
Galau miskin gesin sengsara,1
kesenangan tidur yang gelisah masuk akal tolong tidur,1
Berhenti penafian depres mudah penyakit nyeri nyeri penyakit lezat penyakit depresi mntal,1
"Puyeng lelucon Sidekick yang gelisah, sobat",1
Kegelisahan keraguan perjodohan,1
malam nox yang gelisah karena itu,1
"Anda tahu, ini sangat gugup",1
Amp Breath AMP makan di antara Miko bertemu dengan seorang dokter ada pemikiran yang buruk bahwa dokter kenyang untuk mengganggu kecemasan saya.,1
istirahatlah dalam istirahat batin Rasanye,1
hati membujuk orang dengan gelisah membujuk pikiran anak saya tidak ada,1
Hantu yang sekarat cemas,1
Segera takut kehilangan dengan cemas dengan cemas itu benar -benar,1
Saya sakit kepala mudah untuk khawatir,1
Make Out Anda tahu dengan gelisah,1
Pekan Tenang Pekan Tanpa Pepatah Tidak Puas,1
langsung mengejek lebay karena hanya penekanan karena ya itu benar -benar membuat stres gelisah,1
"Egk, ini seperti sedih tpie egk sedih tpie seperti cemas tpie egk tahu seolah dia bingung tentang tidur tpie yang sesuai egk",1
"Ya, saya mencoba bermimpi, saya sangat gugup atau",1
Latihan penghubung kontak Anda,1
"Menumbuhkan kecemasan dengan gugup, Sis Soul mendidihkan jiwa yang tenang",1
Sangat sendiri khawatir,1
Ini cemas sesuai seperti ini,1
"Cara berpikir bahwa pemikiran negatif diperhitungkan mudah untuk dikhawatirkan, hidup.",1
Biasanya hari diclat hanya gadichat segera gelisah ya saya ngobrol toh wajah saya dalo adalah talas,1
Tarian Tip Saltasi Cemas Menggerakkan Jiwa Menghilang Arah,1
Bisakah kamu tidur karung dengan sangat gugup,1
Tubuh nyeri tidur dengan suara berpikir nyenyak menandatangani dengan cemas,1
Khawatir tapi Bunga Okayyy,1
Takut rasa takut yang terlalu gelisah dan menyerang panik,1
SALI GREVEMARAH HALHAL POSE POSE LATIHAN Benar,1
Dengan cemas mengambil omong kosong membuat Anda khawatir berpikir,1
Anda menghadapi penyiksaan bayangan cemas yang menghadap,1
"O Allah, saya tahu membuat hati saya gelisah",1
Teman sekelas kelulusan kelulusan khawatir tentang sakit kepala teman lakukan,1
Saya tertarik khawatir,1
William Ashley Minggu Minggu Terpikirkan Besok Senin,1
Usia Kecemasan Usia Serius Tambahkan ke Langkah 24 Saya sangat Bunk khawatir seperti waktu saya hampir habis,1
tidur siang bangun tidur gelisah gelisah,1
bisakah saya membuat gugup menjadi gugup,1
Minat Ondehh khawatir,1
"Pekerjaan saya selesai kemarin, hati yang buruk itu buruk",1
Saya berkorespondensi seperti anjeeeeeeeer cemas,1
"Ah, saya bilang saya bosan dengan panik memikirkan kegiatan yang sangat mengganggu dari tes semester yang terganggu, saya benci kepanikan yang keras untuk berpikir",1
Bneth stres untuk sayuran malam hari untuk merasa gelisah berkali -kali naik kali hasil dari waktu keandalan Tuhan untuk mencoba menangani,1
Bicara dengan jujur ​​orang -orang seperti berbohong dengan cemas berbohong,1
Bawa gelisah,1
Pekerjaan Tubruk Gundah Bubrah Bubrah Gud,1
ya sekarat cemas,1
Kecemasan untuk Logika Alasan Logika Logika Ekspektasi,1
Aflutter hng benar -benar gugup,1
Tidak puas gelisah gelisah,1
doaku benar -benar takut hehe khawatir tentang banding doa,1
Sistem Penentuan Posisi Global Sistem Aturan Restless Spaneng Panic,1
kreativitas gelisah mencari kreativitas,1
"Sejujurnya, orang tersedia rumah saya, sukai, tahu pelukan gelisah di dunia membuat Anda lelah mencoba menahannya dengan baik",1
Perlahan di 9 tidur karena berpikir tidur nyaring,1
tidur siang tidur dengan gelisah,1
Fase usia 20 tahun adalah rasa hidup seperti hasil dari ovethingking yang membawa kecemasan,1
minat khawatir,1
lezat yang gelisah disuruh menunggu helter skelter kacau,1
"sangat tidak puas, ya, gelisah",1
Tenang pagi yang baik yang diperkirakan sepanjang malam dengan gelisah mengucapkan selamat malam,1
Menghadapi emosi yang mengkhawatirkan Haram keluar emosi dari situasi tupai,1
"Kali saya mendering paru -paru dengan cemas, tidak ada suami, tangan mati saya pergi ke luar negeri untuk melewati 2 stres seperti abad ini",1
Tubuh gelisah pincang,1
sangat gelisah saat tidur seseorang saat dia tidur sadar seperti orang yang pingsan,1
Lonely memuji doa hati memuji Tuhan dengan mudah kesabaran marah,1
kecemasan kecemasan yang sangat normal untuk membawa muntah,1
Tidur Tidur Tidur Tanpa Jernih,1
Jalankan bekerja dengan gelisah,1
Minat Radaada khawatir,1
Kata Berita Gelisah Hari Berita,1
Tidur aflutter pemikiran yang sangat gugup,1
kegelisahan yang kegelisahan,1
jam tidur malam hehe roti nox gelisah,1
Ketahui keketatan dada yang cemas Pectus menang saat menangis air mata heheheheh,1
ah saya melihat rasa mual karena sangat cemas dalam ngeri,1
Tidur di malam hari adalah Nox sangat gugup,1
Khawatir Minat Kaldu,1
Nafsu nafsu makan untuk menurunkan berat badan penurunan berat badan dengan cemas menumbuhkan nama depresi,1
Saya sangat cemas seperti efek yang sesuai yang membuat kepala saya sakit ketakutan,1
Aku sangat gugup,1
Libred Anda tahu dan lemas otak yang jernih,1
merasa cemas kecemasan yang berbeda,1
Tetethem yang menang dengan gelisah mengembalikan LDR yang gelisah,1
Vestige Menghadapi Kecemasan Tersiksa Bayangan Menghadapi,1
seperti tidak puas gelisah tanpa alasan,1
Sangat saraf hati yang gelisah,1
Sil yang ingin sekarat,1
Breaking Fit Market Rona Rona cemas,1
Kehilangan kecemasan kecemasan amin,1
orang -orang baaaiiiiiiik sangat suka menjadi bingung kadang -kadang pusing pusing berpikir kembali balasan yang bagus,1
Disselela mengabaikan rindu dengan gelisah baru -baru ini,1
sangat khawatir,1
orang dewasa yasemalem gelisah pagi yang gelisah tidak puas seperti tidak ada yang terjadi,1
Orang -orang seperti saya takut mengetahui rasa takut yang sesuai dengan cemas,1
"Terkadang cemas besok besok pikirkan untuk mengistirahatkan ujung ujung tip, lihat Ijo",1
RL diam -diam nyaman mudah gelisah,1
Aflutter gugup,1
keraguan Tuhan dengan cemas terkadang dengan cemas muncul benar -benar jlass,1
Insomnia tidak puas gelisah,1
Pengaturan kecemasan pkp kah nama kecemasan je pkp je karang elerted royal,1
Jantung yang sangat gelisah gatenangga asdmekendddd tidak puas,1
mengirimkan barang yang kesal sangat menang seperti membuatnya gugup,1
Aduh sekarat seperti cemas,1
"Saya tidak puas panik, saya gelisah",1
"Malam yang terlalu berpikiran cemas cemas aktivitas saya seperti saya mual, sakit perut terkadang berpikir banyak sakit kepala",1
sedih kekhawatiran Ah,1
Dilema berjudul Dogs Coroneted Tomorrow,1
"cinta benar -benar maaf akun jalan sesuai dengan harapan tahu bahwa itu menyedihkan menjadi gugup, penyerahan paniccin tahu paling sayang jalan yang saya benar -benar berusaha untuk berpura -pura sulit tapi maaf cinta gagal, ya cinta positif cinta positif",1
OverthinkesePianCasBadMoodSEDEDEHKEGEG hal -hal yang membuat Anda merasa baik,1
tidak puas gelisah,1
Menemukan Prospek Kerja Anggur Membuat Kegembaran Grapevine,1
"Sangat sulit untuk menjadi sangat bodoh, menganggap itu benar -benar mengganggu, berpikir, saya pikir itu benar -benar masalah berpikir, memikirkan dampak utama, membuat otak berhenti berpikir, membuat jantung gugup argghh",1
Sialdaritadi mendidih tenang aku sangat gugup,1
"Tonton YouTube, jadi ini sangat gugup",1
Pekerjaan hati yang diketahui dengan cemas,1
hati gelisah orang yang tidak puas mencari orang yang salah melupakan salah,1
"Organisasi pendirian kampus lelah, bukan?",1
Gelisah membuat spasi melihat untuk mendengar obrolan,1
RL Guys kondusif untuk pusing jernih Panic terkadang kemenangan berkeringat bingung seperti reaksi,1
"mendidih sangat gugup, saya pikir tenang",1
"biaya seperti kesulitan tidur seperti orang yang cemas tidur sebentar bangun bangun, kiat untuk tidur dengan gelisah",1
Saya seperti anjing yang sesuai dengan gelisah,1
"Ngomong -ngomong, saya pusing ketika saya bangun dengan kecemasan tambahan, uang pribadi di luar sekolah menambah biaya",1
Saya tidak puas gelisah,1
Khawatir Mute Tongueless WA,1
Sore yang gelisah tidak puas dengan orang bodoh,1
Suasana hati tubuh konsistensi yang gelisah acak atau tahu arah cepat,1
Minggu Kalender Khawatir Minggu,1
Fase sudut fase mana yang cemas tentang penyerahan pemikiran fositif pemikiran Tuhan sambil berdoa untuk hasil yang baik,1
Aflutter gugup,1
Saya tidak puas gelisah,1
Saraf Sad Heart Mendengar kegelisahan hati Allah yang tertekan,1
Minggu Kalender Gelisah Minggu,1
bangun dengan gelisah tidak puas mengapa,1
tidak amannya rasa cemas kecemasan dengan ragu -ragu,1
"Ya, inti yang saya pikir capesi adalah bagian dari pemisahan seperti hati saya berpikir otak saya bepergian dengan gembira menganggap saya berpikir detik",1
Hem ahem gelisah,1
tidak puas dengan gelisah khawatir,1
"Efek dari obat depres menghilang, sudut fase fase depres tampak sangat lelah",1
cara jalur fase adalah hantu yang cemas,1
Sunday Alias ​​Harapanhap benar -benar alias khawatir,1
H2 Asa Karauan benar -benar sesuai dengan cemas kesal seperti campuran yang tenang,1
Cepat cemas pertama dalam puasa,1
kepala bimbanggelisahsihihih dicampur dengan kepala sekolah,1
Jadi Ohio khawatir oh my gosh,1
ih gelisah tidak puas saya,1
Huh dengan gelisah,1
Tugas Keluhan Tugas Pajak Anmemas Terkejut,1
Syukurlah Tuhan khawatir tentang berpikir abadi d4rkbot,1
malas posisi gelisah bingung dihaluskan untuk istirahat,1
"Kemarin tidur di log zs jam 7 di jam 8 jam 8, tidur di sore hari tidur di 0055",1
malam terkadang menyukai saraf hati kosong yang gelisah mengetahui,1
"3 minggu, saraf jantung -piercing menakutkan, otaknya dingin, otak tidak diabaikan, objek tidak diabaikan",1
" Ya, saya pikir hubungan yang bahagia. Saya takut takut kecemasan",1
"Rasa sensasi rasa malam itu gugup, khawatir keributan laptop dipinjam dengan cepat",1
Unggah gambar akun yang sangat gelisah seperti trauma ke gambar acak manusia acak acak fine2 ofensif,1
Memilih izin gitar untuk mempercayai semua keluhan yang gelisah dengan kesedihan yang gelisah,1
Saya sangat tertarik mengkhawatirkan saya,1
tidak puas gelisah,1
Ya AIM mentalitas dasar Anda sendiri adalah niat sehat tingkat kecemasan,1
Pasif gelisah Anda damai,1
Kecemasan kecemasan yang dipaksakan,1
Kecemasan karma kecemasan haduuuhzzzzzzzzzz,1
minat sangat khawatir,1
Terkadang khawatir bahwa departemen setidaknya bersyukur untuk menambahkan amal yang bersyukur,1
Gelisah yang tidak puas marah marah,1
"Ya Tuhan, benar -benar sulit untuk mengetahui orang takut bahwa mereka khawatir akan takut",1
Malemmalem tidak puas gelisah,1
ambil kotoran oh membuatmu cemas Senin,1
Aku benar -benar membenci aku dengan cemas dengan cemas begadang lagi,1
Penetapan Sumpah Guru saya penuh kejutan membuat cemas,1
Khawatir tentang Sakkit yang sangat dingin dan dingin,1
Nounshine yang cemas untuk bulan rumah,1
Saya sangat gugup,1
"Ya, sangat sulit untuk mengendalikan jadwal tidur di akhir karena takut merasa pusing dengan cemas",1
Tips yang tidak bisa tidur nyenyak sehingga Anda bisa bersantai agar gugup,1
"Virus Gelisah Jantung Makan Jantung Makan Obat Mengambil Sayuran Jantung Pasien Tawakkal Zikrullah Dewa Sayuran Bersedia, Virusvirus Jantung Mati Karena Hizboel",1
"Bagaimanapun, bagaimanapun, gelisah",1
Karena berpikir keluar membuat cemas,1
tidak puas gelisah,1
Sakit kepala yang tulus khawatir,1
"Oh ya, mual yang benar -benar buruk, mulut asam jantan yang gelisah sangat bagus",1
Saya pikir saya adalah tubuh pertimbangan desa saya yang saya khawatir,1
Otak sangat berpikiran penuh itu membuat stres seperti ledakan gelisah sedih.,1
Happy yang dipilih dengan sangat gelisah,1
minat khawatir,1
"Sejak kuliah, saya khawatir tentang memikirkan penugasan yang bertahan secara offline",1
"Immortal benar -benar gelisah, Tuhan",1
Mulut hati yang gelisah berbicara berbicara,1
Rasa orang pintar adalah sensasi rasa bersyukur menjadi cemas,1
Kegelisahan dadaku khawatir tentang kecemasan tolong cemas,1
"Setelah mendengar tidur siang itu tenang, saya gugup",1
tidur sesuai khawatir seperti tidur,1
Dips Cognizance sibuk mendengarkan Catatan dalam Kesadaran,1
ya saya sesuai seperti menjadi gelisah huftt,1
Sialh Rain Rainwater jatuh dengan cepat dengan cemas,1
Syukur Sakit Kepala Dewa Khawatir Tentang Kepemilikan,1
Tempat tidur dari tangan adenosin monofosfat gera amp amp ampl tanpa jepret,1
"Bagaimanapun, Anda bisa tidur dengan gugup",1
Orang -orang berharap percaya bahwa itu benar -benar baik untuk hidup dengan gelisah,1
hem tidor gelisah yang tidak puas,1
"Ya Tuhan, tidurlah begitu khawatir",1
minat khawatir,1
Kekhawatiran pekerjaan gelisah yang tidak puas,1
Jantung yang gelisah tidur keras,1
Kata Berita Gelisah Hari Berita,1
Saya bersemangat,1
3 malam saya gugup membuat saya sangat lemah penyakit mental,1
"Oh, aku sangat tidak puas gelisah",1
Bobogel mengatakan dia suka tidur pelukan,1
Saya sekarat anjing bersumpah sangat suka basis cemas,1
"Sangat memalukan sangat khawatir bahwa saya bisa menjadi aneh, secara fisik minum obat, dokter saya khawatir tentang minum obat seperti cemas di pagi hari tubuh saya sakit",1
Kecemasan yang hilang. Saya ingin menjadi normal,1
Malam saya sangat gelisah huhu nox gerangaann,1
Sejengkan sekering cemas Anda tahu bercampur aduk,1
menarik minat Waltdisney yang sangat cemas,1
Anda harus menjadi balasan koe khawatir koe ra harga koe mengirimkan barang -barang win win koe telkeke sudah siap,1
tidak puas gelisah,1
sangat menyukai kepanikan yang sesuai,1
sudut jam gundah gelisah ha,1
Malas trauma merasakan nada yang lebih cemas momen,1
Saya mengerti nada dering Washington dari ponsel WA ponsel itu cemas,1
"Takut pada Ibu Ibu, tubuh segera berkeringat dengan cemas hati sangat kencang",1
Aku bersumpah saat -saat bahagia eh langsung sedih karena takut waktu dengan cemas bercampur,1
Hasil Hasil Khawatir Seperti Acara Minggu Saya,1
"Ya Tuhan, tenang yang gelisah, nada semoga perasaan buruk Tuhan",1
minat o Tuhan khawatir,1
kegelisahan kegelisahan,1
"Ya Tuhan, kehilangan hati yang gelisah",1
Rnmengloyo memainkan lesu lunglai terjepit karena kesal gelisah,1
Emas emas yang cemas,1
3 Bawanya gelisah,1
"Krno gelisah gagal merusak struktur ktek Guno Guno Nyobombi Klrgo Kuliah, saya dapat membayar untuk orang tua.",1
tidak puas gelisah,1
Etika yang benar -benar menang sangat cemas,1
Kepala Kepala Penuh Gila Penuh Kepala Penuh Gelisah Membawa Turu WKWK,1
"Pernah pernah kecewa, teman -teman saya khawatir bahwa saya berbicara, saya merasa kasihan pada saya seperti gadis -gadis pantas saya pantas lebih baik dari ini",1
Saya gelisah setiap usia tahun,1
Saya sangat ingin jam tidur jam tidur,1
"Tuhan itu sulit, ya, hati abadi yang gelisah tenang",1
Stres panjang karena berpikir tidur tidur yang berlebihan menang untuk pincang menang dengan gelisah,1
"Apa yang Anda ketahui, ini benar -benar hari yang benar -benar cemas",1
Hari 3 FZR yang tidak puas gelisah,1
"Aneh untuk memasuki tingkat tahap komunikasi orang lain, saya malas untuk khawatir",1
Saat matahari terbit fajar Keneh gelisah,1
Aflutter aku sangat gugup,1
Kecemasan Amerika Serikat Kegelisahan Anda Beruntung Kemarin Anda Menerima,1
Tidur nyenyak,1
Saya fajar bersumpah di pagi hari gugup,1
Bunga khawatir tentang mengganggu pola tidur,1
Reckon snacking malas untuk berpikir,1
Saya sangat khawatir minat Anda,1
dengan sekarat memperkuat bukti pemikiran cemas,1
sangat gelisah kemarin berpikir untuk momen minat kelas 12 siap menjadi sedikit khawatir,1
tidak puas gelisah,1
Dia menyenangkan orang -orang yang positif antusias untuk khawatir tentang berpikir terlebih dahulu tidur jadi saya pikir membuka garis sehingga menganggap itu dilupakan,1
Benar -benar khawatir,1
Minat khawatir dengan gelisah,1
Bulan yang sangat bodoh benar -benar cemas,1
Aku gugup,1
Tidur dengan gelisah duduk dengan gelisah di sini karena pengunduran diri tidur siang,1
Tolong sangat cemas dengan cemas,1
Askrl yang sesuai menghubungkan beracun seperti rasa takut cemas,1
"Pagi Bawalah Allah Tenang dengan Jelakan Apa yang Salah Usada Inj Ya, Allah",1
Bertemu hari Minggu lontang lihat lantinggelisah,1
Tingkat Tuhan yang tidak puas gelisah,1
Malam yang gelisah suka hati,1
"Sejujurnya, perasaan hujan hujan dengan cemas seperti air hujan seperti tenda tali saya putus",1
"Membuat data sangat gugup terkirim, sudah selesai, selesai saya lakukan data, data selesai",1
Happy Well dipilih dengan gelisah,1
Happy Mentari Saga Pagi Tanda -Tanda Bahagia Tampak Kecemasan Matahari Puncak Keluar adalah Tanda Happy Stay Sad,1
Screwball 3G Gelisah Gila,1
nada sangat campur aduk seperti kesedihan sedih seperti kemenangan cemas,1
"Aduh, saya takut ingin menang mengirimkan barang atau huhu",1
Kepercayaan harapan ini gelisah,1
orang dewasa gelisah ya banyak sekali,1
hanya kematian dari keketatan suaminya dengan sangat gugup menghilang arah turunan dari Tuhan itu kuat,1
Saya gugup seperti linglung yang sesuai,1
"O Allah dengan sedihnya penyesalan yang gelisah menghilang, jadi sangat mengganggu kelas menang, berkumpulnya dengan sedih untuk memenangkan kemenangan tidur pertama Capeee",1
Tidur siang tidur kesal,1
Kegelisahan yang sesuai seperti Pendem,1
"Jujur, keringat keringat dingin itu cemas membuka tips kerja kosong tips amp, kan?",1
Berpikir tanpa harapan khawatir tentang memenangkan sakit kepala karena khawatir tentang pikiran tenang yang saya alami kesal,1
Bingung bingung malu untuk membingungkan kekhawatiran,1
